ticker,event,domain,won,snapshot_price,n_trades_before_snapshot,staleness_hours,at_floor,n_event_candidates,bucket
KXTXPRIMARY-10R26-KKIN,KXTXPRIMARY-10R26,Political,0,0.01,4,99.07,True,10,0
KXTXPRIMARY-10R26-JSTO,KXTXPRIMARY-10R26,Political,0,0.02,5,98.86,True,10,1
KXTXPRIMARY-10R26-JSHA,KXTXPRIMARY-10R26,Political,0,0.02,6,67.5,True,10,1
KXTXPRIMARY-10R26-JKAR,KXTXPRIMARY-10R26,Political,0,0.02,38,5.93,True,10,1
KXTXPRIMARY-10R26-CGOB,KXTXPRIMARY-10R26,Political,1,0.84,83,1.27,False,10,8
KXTXPRIMARY-10R26-BHAW,KXTXPRIMARY-10R26,Political,0,0.01,7,23.5,True,10,0
KXTXPRIMARY-10R26-BBIU,KXTXPRIMARY-10R26,Political,0,0.01,5,76.6,True,10,0
KXTXPRIMARY-22D26-MGRE,KXTXPRIMARY-22D26,Political,1,0.82,18,98.14,False,1,8
KXTXPRIMARY-23D26-SLIM,KXTXPRIMARY-23D26,Political,0,0.14,12,1.77,False,3,3
KXTXPRIMARY-23D26-KSTO,KXTXPRIMARY-23D26,Political,1,0.89,43,6.48,False,3,8
KXTXPRIMARY-23D26-GENC,KXTXPRIMARY-23D26,Political,0,0.06,2,158.46,False,3,2
KXUABCOACH-26-SENG,KXUABCOACH-26,Sports,0,0.02,14,0.63,True,4,1
KXUABCOACH-26-RBEA,KXUABCOACH-26,Sports,0,0.12,3,3.87,False,4,3
KXUABCOACH-26-CWOO,KXUABCOACH-26,Sports,0,0.12,22,4.44,False,4,3
KXUABCOACH-26-AMOR,KXUABCOACH-26,Sports,1,0.25,38,0.0,False,4,4
KXUCLACOACH-26-BBRE,KXUCLACOACH-26,Sports,0,0.06,15,9.13,False,14,2
KXUCLACOACH-26-JEDF,KXUCLACOACH-26,Sports,0,0.05,2,21.6,False,14,2
KXUCLACOACH-26-SLEW,KXUCLACOACH-26,Sports,0,0.21,8,10.32,False,14,4
KXUCLACOACH-26-BCHE,KXUCLACOACH-26,Sports,1,0.74,224,1.03,False,14,7
KXUCLACOACH-26-WSTE,KXUCLACOACH-26,Sports,0,0.04,4,9.14,False,14,1
KXUCLACOACH-26-TWHI,KXUCLACOACH-26,Sports,0,0.05,46,42.55,False,14,2
KXUCLACOACH-26-TREE,KXUCLACOACH-26,Sports,0,0.07,58,32.51,False,14,2
KXUCLACOACH-26-TLUP,KXUCLACOACH-26,Sports,0,0.17,4,7.57,False,14,3
KXUCLACOACH-26-KSIT,KXUCLACOACH-26,Sports,0,0.08,1,683.25,False,14,2
KXUCLACOACH-26-JNEU,KXUCLACOACH-26,Sports,0,0.04,75,6.88,False,14,1
KXUCLACOACH-26-JFIS,KXUCLACOACH-26,Sports,0,0.04,4,15.75,False,14,1
KXUCLACOACH-26-JECK,KXUCLACOACH-26,Sports,0,0.05,10,20.14,False,14,2
KXUCLACOACH-26-DSAN,KXUCLACOACH-26,Sports,0,0.04,1,0.1,False,14,1
KXUCLACOACH-26-DLYN,KXUCLACOACH-26,Sports,0,0.03,9,65.47,False,14,1
KXUNAMB-26DEC31-MWAL,KXUNAMB-26DEC31,Political,1,0.98,28,162.98,False,7,9
KXUNAMB-26DEC31-DFRI,KXUNAMB-26DEC31,Political,0,0.01,31,2.57,True,7,0
KXUNAMB-26DEC31-RGRE,KXUNAMB-26DEC31,Political,0,0.02,44,199.25,True,7,1
KXUNAMB-26DEC31-KCRA,KXUNAMB-26DEC31,Political,0,0.01,3,1878.57,True,7,0
KXUNAMB-26DEC31-JJAM,KXUNAMB-26DEC31,Political,0,0.01,3,1878.57,True,7,0
KXUNAMB-26DEC31-HNAU,KXUNAMB-26DEC31,Political,0,0.01,3,1878.57,True,7,0
KXUNAMB-26DEC31-DPOW,KXUNAMB-26DEC31,Political,0,0.01,4,1799.4,True,7,0
KXUSTR-26DEC31-JG,KXUSTR-26DEC31,Political,1,0.89,85,2.12,False,4,8
KXUSTR-26DEC31-SB,KXUSTR-26DEC31,Political,0,0.01,28,176.0,True,4,0
KXUSTR-26DEC31-HL,KXUSTR-26DEC31,Political,0,0.01,53,127.45,True,4,0
KXUSTR-26DEC31-RL,KXUSTR-26DEC31,Political,0,0.02,272,7.09,True,4,1
KXVTCOACH-26-PFLE,KXVTCOACH-26,Sports,0,0.05,6,172.13,False,7,2
KXVTCOACH-26-JSUM,KXVTCOACH-26,Sports,0,0.05,1,116.44,False,7,2
KXVTCOACH-26-JGRU,KXVTCOACH-26,Sports,0,0.05,3,72.87,False,7,2
KXVTCOACH-26-JFRA,KXVTCOACH-26,Sports,1,0.87,1857,0.25,False,7,8
KXVTCOACH-26-DSAN,KXVTCOACH-26,Sports,0,0.05,4,430.03,False,7,2
KXVTCOACH-26-BCHE,KXVTCOACH-26,Sports,0,0.05,183,3.6,False,7,2
KXVTCOACH-26-AGOL,KXVTCOACH-26,Sports,0,0.01,18,20.74,True,7,0
